id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
N;NORTE;2026-01-02 23:00:00;12153.549;1336.305;373.356;0.0;8989.546;4873.664
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-02 23:00:00;66656.52;9315.704;8244.732;1.0;84217.96;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-02 23:00:00;36060.75899999;7140.274;67.188;0.0;46492.80699999;-3224.586
S;SUL;2026-01-02 23:00:00;14136.91099999;158.047;380.114;1.0;13483.82999999;1192.242
NE;NORDESTE;2026-01-03 00:00:00;3060.489;683.585;6893.664;0.0;14941.014;-4303.276
N;NORTE;2026-01-03 00:00:00;12030.925;1361.13199999;372.457;0.0;8824.591;4939.923
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 00:00:00;64051.931;9333.437;7597.326;1.0;80983.69;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 00:00:00;34517.90099999;7139.744;62.153;0.0;44627.69099999;-2907.893
S;SUL;2026-01-03 00:00:00;14442.61599999;148.976;269.052;1.0;12590.39799999;2271.246
NE;NORDESTE;2026-01-03 01:00:00;2823.924;674.294;6741.10999999;0.0;14488.95599999;-4249.628
N;NORTE;2026-01-03 01:00:00;11394.057;1361.96199999;356.584;0.0;8679.68999999;4432.913
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 01:00:00;60900.335;9308.028;7478.127;1.0;77687.49;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 01:00:00;32493.471;7123.357;58.999;0.0;42670.966;-2995.139
S;SUL;2026-01-03 01:00:00;14188.88299999;148.415;321.434;1.0;11847.878;2811.854
NE;NORDESTE;2026-01-03 02:00:00;2830.272;674.268;6792.47699999;0.0;14234.388;-3937.371
N;NORTE;2026-01-03 02:00:00;10250.518;1371.691;338.137;0.0;8561.415;3398.931
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 02:00:00;58473.489;9250.13;7725.493;1.0;75450.11;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 02:00:00;31365.423;7056.625;159.74;0.0;41328.62599999;-2746.83799999
S;SUL;2026-01-03 02:00:00;14027.276;147.546;435.139;1.0;11325.683;3285.278
NE;NORDESTE;2026-01-03 03:00:00;2901.15399999;678.46499999;6239.079;0.0;14050.149;-4231.451
N;NORTE;2026-01-03 03:00:00;9175.72699999;1367.067;321.723;0.0;8381.46099999;2483.056
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 03:00:00;57350.108;9218.128;7133.501;1.0;73702.74;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 03:00:00;30683.65699999;7028.65999999;70.603;0.0;40379.45899999;-2596.539
S;SUL;2026-01-03 03:00:00;14589.57;143.936;502.096;1.0;10891.668;4344.934
NE;NORDESTE;2026-01-03 04:00:00;3048.12599999;677.274;5665.88399999;15.52699999;13950.37199999;-4543.56099999
N;NORTE;2026-01-03 04:00:00;7929.122;1328.592;354.003;0.0;8200.235;1411.482
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 04:00:00;56776.188;9156.176;6755.721;32.163;72720.25;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 04:00:00;30976.594;7020.546;57.859;15.636;40029.451;-1958.816
S;SUL;2026-01-03 04:00:00;14822.346;129.764;677.975;1.0;10540.18999999;5090.895
NE;NORDESTE;2026-01-03 05:00:00;3024.896;654.828;5249.41699999;426.182;13344.0;-3988.67699999
N;NORTE;2026-01-03 05:00:00;6411.67199999;1314.964;369.446;11.79;8068.01399999;39.85799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 05:00:00;54904.275;8900.637;6492.193;857.011;71154.12;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 05:00:00;31038.482;6783.21899999;28.132;292.447;39602.276;-1459.99599999
S;SUL;2026-01-03 05:00:00;14429.225;147.626;845.198;126.59199999;10139.826;5408.81499999
NE;NORDESTE;2026-01-03 06:00:00;2789.963;547.14799999;4933.80799999;3394.50999999;12735.51499999;-1070.086
N;NORTE;2026-01-03 06:00:00;5254.864;1292.228;376.624;178.87499999;7693.632;-591.041
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 06:00:00;49273.979;7447.905;6698.709;6946.38;70366.97;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 06:00:00;28613.954;5467.737;28.878;2429.636;39301.69199999;-2761.48699999
S;SUL;2026-01-03 06:00:00;12615.198;140.792;1359.39899999;943.359;10636.134;4422.61399999
NE;NORDESTE;2026-01-03 07:00:00;2153.563;554.986;5817.02199999;7018.15;12329.86699999;3213.854
N;NORTE;2026-01-03 07:00:00;4028.907;1221.306;364.774;590.767;7533.511;-1327.757
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 07:00:00;40043.403;7060.006;7874.82;15890.474;70868.7;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 07:00:00;25043.29599999;5151.709;14.79;6125.256;39904.03599999;-3568.98499999
S;SUL;2026-01-03 07:00:00;8817.637;132.005;1678.234;2156.301;11101.289;1682.888
NE;NORDESTE;2026-01-03 08:00:00;1794.029;551.139;6161.922;9074.25499999;12270.62599999;5310.719
N;NORTE;2026-01-03 08:00:00;3533.768;1167.86399999;319.386;1033.968;7619.466;-1564.48
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 08:00:00;33630.648;6975.942;8156.034;22969.982;71732.61;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 08:00:00;21812.47099999;5123.386;16.02;9310.81399999;40318.09799999;-4055.407
S;SUL;2026-01-03 08:00:00;6490.38;133.553;1658.706;3550.945;11524.416;309.168
NE;NORDESTE;2026-01-03 09:00:00;1796.638;537.92599999;5652.546;10159.02699999;12432.81399999;5713.323
N;NORTE;2026-01-03 09:00:00;3416.094;1137.828;243.573;1458.815;7851.848;-1595.538
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 09:00:00;30216.835;6884.55;7515.874;28341.585;72958.84;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 09:00:00;20136.335;5080.736;15.469;11868.871;40827.92;-3726.509
S;SUL;2026-01-03 09:00:00;4867.768;128.06;1604.286;4854.872;11846.262;-391.276
NE;NORDESTE;2026-01-03 10:00:00;1798.88;543.838;4617.073;10297.98599999;12636.04599999;4621.731
N;NORTE;2026-01-03 10:00:00;3507.217;1131.925;243.117;1743.42299999;7870.821;-1245.13899999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 10:00:00;28838.623;6934.406;6400.195;31808.517;73981.74;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 10:00:00;18990.799;5107.789;16.485;13981.58;41194.489;-3097.836
S;SUL;2026-01-03 10:00:00;4541.727;150.85399999;1523.52;5785.528;12280.385;-278.75599999
NE;NORDESTE;2026-01-03 11:00:00;1796.979;560.517;3892.24099999;9994.014;12481.366;3762.385
N;NORTE;2026-01-03 11:00:00;3518.551;1129.52299999;243.053;1851.764;7873.04599999;-1130.155
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 11:00:00;28897.288;7040.897;5659.779;32911.279;74509.24;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 11:00:00;18973.844;5104.636;16.845;14780.854;41339.042;-2462.86299999
S;SUL;2026-01-03 11:00:00;4607.914;246.221;1507.64;6284.64699999;12815.789;-169.36699999
NE;NORDESTE;2026-01-03 12:00:00;1800.538;563.074;3640.519;9491.43299999;12303.75999999;3191.804
N;NORTE;2026-01-03 12:00:00;3506.789;1132.279;242.968;1804.868;7823.57699999;-1136.673
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 12:00:00;29005.534;7089.004;5407.092;32667.584;74169.21;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 12:00:00;19051.571;5099.477;16.895;14995.385;41380.313;-2216.98499999
S;SUL;2026-01-03 12:00:00;4646.636;294.17399999;1506.71;6375.898;12661.564;161.854
NE;NORDESTE;2026-01-03 13:00:00;1794.577;554.902;3483.76299999;9630.404;11989.435;3474.211
N;NORTE;2026-01-03 13:00:00;3472.234;1203.91399999;249.645;1776.637;7853.098;-1150.66799999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 13:00:00;28749.651;7228.525;5242.75;32850.106;74071.03;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 13:00:00;18980.35199999;5095.657;23.856;15392.645;41812.61399999;-2320.104
S;SUL;2026-01-03 13:00:00;4502.488;374.052;1485.486;6050.42;12415.885;-3.439
NE;NORDESTE;2026-01-03 14:00:00;1793.975;556.799;4671.803;9341.609;12010.586;4353.6
N;NORTE;2026-01-03 14:00:00;3424.30599999;1261.35199999;231.243;1594.233;8060.848;-1549.714
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 14:00:00;29667.82;7381.717;6370.058;30386.174;73805.77;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 14:00:00;19524.043;5126.29699999;19.722;14155.769;41669.919;-2844.088
S;SUL;2026-01-03 14:00:00;4925.49599999;437.269;1447.29;5294.563;12064.416;40.202
NE;NORDESTE;2026-01-03 15:00:00;1829.391;580.08;7541.343;7963.962;12453.092;5461.684
N;NORTE;2026-01-03 15:00:00;3420.971;1319.192;158.136;1192.874;8069.79;-1978.617
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 15:00:00;32691.595;8087.316;9175.812;24769.151;74723.87;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 15:00:00;21949.153;5709.648;10.058;11415.347;42220.577;-3136.371
S;SUL;2026-01-03 15:00:00;5492.08;478.396;1466.275;4196.968;11980.415;-346.696
NE;NORDESTE;2026-01-03 16:00:00;2507.764;674.318;8587.91599999;4668.46699999;12613.236;3825.229
N;NORTE;2026-01-03 16:00:00;4880.056;1376.24899999;180.57;738.291;7965.772;-790.606
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 16:00:00;40988.048;8988.601;10228.705;15851.457;76056.81;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 16:00:00;27013.865;6458.626;7.595;7436.48;43354.992;-2438.426
S;SUL;2026-01-03 16:00:00;6586.36299999;479.408;1452.624;3008.219;12122.811;-596.197
NE;NORDESTE;2026-01-03 17:00:00;3975.964;673.267;9164.226;863.45;13030.518;1646.389
N;NORTE;2026-01-03 17:00:00;8269.757;1363.753;190.218;297.081;7838.726;2282.083
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 17:00:00;51737.382;9491.565;10702.742;6563.854;78495.54;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 17:00:00;30032.56;6972.937;15.52;3679.87599999;45017.344;-4316.451
S;SUL;2026-01-03 17:00:00;9459.101;481.608;1332.778;1723.447;12608.955;387.979
NE;NORDESTE;2026-01-03 18:00:00;5358.37099999;659.096;8917.73599999;22.692;14321.75499999;636.14
N;NORTE;2026-01-03 18:00:00;10520.096;1398.726;260.37599999;40.68399999;7989.141;4230.741
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 18:00:00;61377.681;9586.89;10483.394;1166.904;82614.87;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 18:00:00;32133.92299999;7036.802;19.445;556.825;47123.83799999;-7376.84299999
S;SUL;2026-01-03 18:00:00;13365.291;492.266;1285.83699999;546.703;13180.13499999;2509.962
NE;NORDESTE;2026-01-03 19:00:00;5537.54;647.221;9052.396;3.78899999;14576.355;664.591
N;NORTE;2026-01-03 19:00:00;11664.745;1447.26699999;295.832;3.022;8307.782;5103.084
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 19:00:00;66554.948;9627.694;10505.13;44.618;86732.39;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 19:00:00;34372.407;7020.904;30.645;23.43499999;50090.84;-8643.449
S;SUL;2026-01-03 19:00:00;14980.25599999;512.30199999;1126.257;14.372;13757.41299999;2875.774
NE;NORDESTE;2026-01-03 20:00:00;5640.817;650.257;8510.12699999;0.0;14499.273;301.928
N;NORTE;2026-01-03 20:00:00;10896.297;1456.363;349.503;0.0;8342.496;4359.66699999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 20:00:00;67530.038;9629.991;9960.214;1.0;87121.24;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 20:00:00;35511.222;7023.74199999;74.531;0.0;50092.095;-7482.6
S;SUL;2026-01-03 20:00:00;15481.70199999;499.629;1026.05299999;1.0;14187.37899999;2821.005
NE;NORDESTE;2026-01-03 21:00:00;5646.489;654.855;7438.04899999;0.0;14887.85999999;-1148.46699999
N;NORTE;2026-01-03 21:00:00;9999.27299999;1462.547;343.677;0.0;8478.54699999;3326.95
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 21:00:00;67510.241;9634.448;8899.808;1.0;86045.5;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 21:00:00;36379.936;7027.601;114.766;0.0;49084.113;-5561.81
S;SUL;2026-01-03 21:00:00;15484.543;489.445;1003.316;1.0;13594.977;3383.327
NE;NORDESTE;2026-01-03 22:00:00;5429.36;664.62;6180.66999999;0.0;15180.478;-2905.828
N;NORTE;2026-01-03 22:00:00;9549.01;1466.78499999;306.781;0.0;8580.919;2741.657
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 22:00:00;67007.072;9604.377;7611.637;1.0;84224.09;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 22:00:00;36553.355;6970.055;122.491;0.0;47568.864;-3922.963
S;SUL;2026-01-03 22:00:00;15475.347;502.917;1001.695;1.0;12893.825;4087.134
NE;NORDESTE;2026-01-03 23:00:00;4788.65399999;676.67999999;4735.514;0.0;15217.409;-5016.56099999
N;NORTE;2026-01-03 23:00:00;9695.46099999;1456.064;281.976;0.0;8634.57399999;2798.927
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-03 23:00:00;66023.114;9592.685;6276.253;1.0;81893.05;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-03 23:00:00;36042.24699999;6970.67599999;152.417;0.0;45886.66299999;-2721.323
S;SUL;2026-01-03 23:00:00;15496.75199999;489.265;1106.346;1.0;12154.40599999;4938.957
NE;NORDESTE;2026-01-04 00:00:00;4036.137;679.814;4026.61299999;0.0;14902.37699999;-6159.813
N;NORTE;2026-01-04 00:00:00;10050.027;1472.29;271.309;0.0;8557.29899999;3236.327
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 00:00:00;63178.484;9628.71;5539.945;1.0;78787.2;-439.06
SE;SUDESTE/CENTRO-OESTE;2026-01-04 00:00:00;34043.846;6988.4;109.262;0.0;43945.685;-2804.17699999
S;SUL;2026-01-04 00:00:00;15048.47399999;488.206;1132.761;1.0;11381.84199999;5288.59899999
NE;NORDESTE;2026-01-04 01:00:00;3471.544;680.247;3881.00399999;0.0;14600.08999999;-6567.295
N;NORTE;2026-01-04 01:00:00;9884.30799999;1475.19899999;284.39;0.0;8415.25899999;3228.638
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 01:00:00;60570.821;9437.225;5275.487;1.0;75784.56;-500.02
SE;SUDESTE/CENTRO-OESTE;2026-01-04 01:00:00;32573.847;6794.439;51.943;0.0;42035.932;-2615.70299999
S;SUL;2026-01-04 01:00:00;14641.122;487.34;1058.15;1.0;10733.275;5454.33699999
NE;NORDESTE;2026-01-04 02:00:00;3218.695;673.555;4183.29299999;0.0;14256.92199999;-6181.379
N;NORTE;2026-01-04 02:00:00;8730.93;1476.073;272.161;0.0;8243.862;2235.30199999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 02:00:00;58176.978;9133.373;5580.819;1.0;73392.17;-500.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 02:00:00;31832.569;6507.04099999;113.922;0.0;40601.185;-2147.65299999
S;SUL;2026-01-04 02:00:00;14394.78399999;476.704;1011.443;1.0;10290.19699999;5593.734
NE;NORDESTE;2026-01-04 03:00:00;3067.791;675.657;4662.361;0.0;13934.12;-5528.311
N;NORTE;2026-01-04 03:00:00;7359.68699999;1474.279;227.861;0.0;8064.579;997.248
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 03:00:00;55773.222;9134.615;6105.637;1.0;71514.49;-500.01
SE;SUDESTE/CENTRO-OESTE;2026-01-04 03:00:00;30961.20799999;6510.90599999;176.733;0.0;39581.25699999;-1932.41
S;SUL;2026-01-04 03:00:00;14384.53599999;473.773;1038.682;1.0;9934.53199999;5963.459
NE;NORDESTE;2026-01-04 04:00:00;2996.904;668.792;4969.73399999;11.28099999;13532.582;-4885.871
N;NORTE;2026-01-04 04:00:00;6986.55799999;1467.185;225.832;0.0;7916.87599999;762.699
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 04:00:00;54133.145;9104.909;6253.506;28.733;70020.32;-500.02
SE;SUDESTE/CENTRO-OESTE;2026-01-04 04:00:00;29770.07299999;6502.474;113.488;16.45199999;38880.58999999;-2478.10299999
S;SUL;2026-01-04 04:00:00;14379.60999999;466.458;944.452;1.0;9690.26899999;6101.25099999
NE;NORDESTE;2026-01-04 05:00:00;2991.778;651.18;5288.323;420.55099999;12673.013;-3321.181
N;NORTE;2026-01-04 05:00:00;6480.588;1436.032;261.442;11.316;7801.462;387.91599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 05:00:00;51075.663;8857.816;6587.216;859.936;67784.92;-404.29
SE;SUDESTE/CENTRO-OESTE;2026-01-04 05:00:00;28191.839;6294.365;65.682;292.68299999;37976.562;-3131.99299999
S;SUL;2026-01-04 05:00:00;13411.45799999;476.239;971.769;135.386;9333.87999999;5660.972
NE;NORDESTE;2026-01-04 06:00:00;2409.70899999;564.76399999;4823.67799999;3254.679;11789.277;-736.44699999
N;NORTE;2026-01-04 06:00:00;5231.75;1406.105;254.364;170.225;7499.98699999;-437.543
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 06:00:00;45937.19;7405.752;6080.241;6750.405;66173.59;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 06:00:00;26660.736;4997.732;22.59;2246.025;37454.013;-3526.93
S;SUL;2026-01-04 06:00:00;11634.995;437.151;979.60899999;1079.476;9430.311;4700.92
NE;NORDESTE;2026-01-04 07:00:00;1936.40099999;543.294;4851.52199999;6199.428;10997.639;2533.006
N;NORTE;2026-01-04 07:00:00;3514.979;1345.742;250.352;587.267;7432.683;-1734.343
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 07:00:00;37081.702;6965.234;5952.617;15048.57;65048.12;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 07:00:00;23360.707;4674.40799999;26.43;5734.75599999;37199.151;-3402.85
S;SUL;2026-01-04 07:00:00;8269.615;401.79;824.313;2527.119;9418.65;2604.187
NE;NORDESTE;2026-01-04 08:00:00;1821.092;555.356;4363.018;7090.953;10726.418;3104.001
N;NORTE;2026-01-04 08:00:00;3345.068;1285.438;232.348;1056.566;7281.565;-1362.145
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 08:00:00;31362.045;6880.469;5405.201;20561.891;64209.61;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 08:00:00;20369.71;4666.217;28.926;8450.6;36986.063;-3470.60999999
S;SUL;2026-01-04 08:00:00;5826.175;373.458;780.909;3963.772;9215.56;1728.754
NE;NORDESTE;2026-01-04 09:00:00;1824.60799999;550.039;3776.865;8076.771;10574.292;3653.991
N;NORTE;2026-01-04 09:00:00;3266.247;1227.459;141.191;1501.306;7236.158;-1099.955
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 09:00:00;27249.739;6794.642;4634.271;25244.972;63923.62;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 09:00:00;17813.67699999;4640.318;29.402;10493.66399999;36975.86699999;-3998.806
S;SUL;2026-01-04 09:00:00;4345.20699999;376.826;686.813;5173.231;9137.30699999;1444.77
NE;NORDESTE;2026-01-04 10:00:00;1822.47799999;560.182;2715.152;8728.14399999;10850.31799999;2975.638
N;NORTE;2026-01-04 10:00:00;3255.18;1177.58;101.064;1886.299;7276.027;-855.904
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 10:00:00;26160.568;6796.191;3361.389;28700.066;65018.21;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 10:00:00;17126.87;4650.599;29.457;12034.148;37214.518;-3373.444
S;SUL;2026-01-04 10:00:00;3956.04;407.83;515.716;6051.475;9677.351;1253.71
NE;NORDESTE;2026-01-04 11:00:00;1821.373;560.58;2359.42199999;8959.17699999;10839.87299999;2860.679
N;NORTE;2026-01-04 11:00:00;3205.237;1169.413;86.484;2012.762;7276.064;-802.168
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 11:00:00;26051.632;6819.457;2952.635;30815.295;66639.02;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 11:00:00;17028.978;4647.92999999;29.53;13237.854;38084.637;-3140.345
S;SUL;2026-01-04 11:00:00;3996.044;441.534;477.199;6605.502;10438.44499999;1081.834
NE;NORDESTE;2026-01-04 12:00:00;1828.707;613.54999999;2239.08399999;8817.997;10706.653;2792.685
N;NORTE;2026-01-04 12:00:00;3296.185;1181.778;85.403;1983.53799999;7204.877;-657.97299999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 12:00:00;26104.067;6864.329;2827.345;31430.923;67226.66;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 12:00:00;16915.933;4643.38399999;29.522;13903.171;39070.343;-3578.333
S;SUL;2026-01-04 12:00:00;4063.242;425.617;473.336;6726.217;10244.791;1443.621
NE;NORDESTE;2026-01-04 13:00:00;1821.527;638.216;2656.88099999;8572.87599999;10775.72599999;2913.774
N;NORTE;2026-01-04 13:00:00;3286.46;1179.997;112.323;1801.198;7245.005;-865.027
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 13:00:00;26121.142;6893.736;3401.339;30171.673;66587.89;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 13:00:00;16886.983;4647.06799999;49.368;13403.39799999;38888.24399999;-3901.42699999
S;SUL;2026-01-04 13:00:00;4126.172;428.455;582.76699999;6394.201;9678.915;1852.68
NE;NORDESTE;2026-01-04 14:00:00;1835.21899999;671.005;3505.961;8284.13499999;11056.446;3239.874
N;NORTE;2026-01-04 14:00:00;3314.804;1195.724;225.513;1565.339;7333.42;-1032.04
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 14:00:00;26430.253;6995.11;4674.972;27901.818;66002.15;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 14:00:00;17076.631;4701.847;44.572;12375.351;38409.321;-4210.92
S;SUL;2026-01-04 14:00:00;4203.599;426.534;898.926;5676.993;9202.966;2003.086
NE;NORDESTE;2026-01-04 15:00:00;1824.013;663.193;4888.285;8097.654;11427.451;4045.694
N;NORTE;2026-01-04 15:00:00;3380.337;1227.56399999;213.306;1197.178;7491.011;-1472.626
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 15:00:00;28097.838;7520.782;6454.568;24589.712;66662.9;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 15:00:00;18822.908;5186.13499999;49.348;10696.554;38790.837;-4035.892
S;SUL;2026-01-04 15:00:00;4070.57999999;443.89;1303.62899999;4598.326;8953.60099999;1462.824
NE;NORDESTE;2026-01-04 16:00:00;2467.716;660.25199999;6817.999;5058.962;11581.547;3423.38199999
N;NORTE;2026-01-04 16:00:00;3796.745;1290.761;210.358;750.132;7686.60599999;-1638.60999999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 16:00:00;34912.626;7992.543;8418.208;17162.571;68485.95;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 16:00:00;22644.401;5567.358;32.953;8045.686;39642.084;-3351.68599999
S;SUL;2026-01-04 16:00:00;6003.764;474.172;1356.89799999;3307.791;9575.71099999;1566.914
NE;NORDESTE;2026-01-04 17:00:00;4159.66099999;716.057;8132.731;1157.85;12398.893;1767.406
N;NORTE;2026-01-04 17:00:00;5233.06899999;1325.64099999;252.721;282.385;7690.16199999;-596.34599999
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 17:00:00;47833.5;8134.507;9742.665;6792.134;72502.81;0.0
SE;SUDESTE/CENTRO-OESTE;2026-01-04 17:00:00;28382.461;5602.02799999;16.786;3458.57299999;41513.424;-4053.576
S;SUL;2026-01-04 17:00:00;10058.30899999;490.781;1340.427;1893.326;10900.327;2882.516
NE;NORDESTE;2026-01-04 18:00:00;5152.968;735.067;9221.30899999;29.47499999;14002.94099999;1135.878
N;NORTE;2026-01-04 18:00:00;8402.338;1376.14;252.472;32.871;8060.76899999;2003.052
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 18:00:00;57027.464;8221.647;10726.561;1316.315;77730.39;-438.41
SE;SUDESTE/CENTRO-OESTE;2026-01-04 18:00:00;30490.20399999;5619.484;10.616;634.939;43655.45999999;-6900.217
S;SUL;2026-01-04 18:00:00;12981.95399999;490.956;1242.164;619.03;12011.22299999;3322.881
NE;NORDESTE;2026-01-04 19:00:00;5209.451;737.343;9409.132;7.49499999;14308.896;1054.525
N;NORTE;2026-01-04 19:00:00;11547.23;1434.351;317.889;1.07;8460.73899999;4839.801
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 19:00:00;62101.069;8272.295;10840.452;51.551;81765.38;-500.01
SE;SUDESTE/CENTRO-OESTE;2026-01-04 19:00:00;31509.68;5616.10699999;11.481;26.67799999;46088.319;-8924.373
S;SUL;2026-01-04 19:00:00;13834.70799999;484.494;1101.95;16.308;12907.427;2530.033
NE;NORDESTE;2026-01-04 20:00:00;5197.303;720.0;8897.838;0.0;14359.783;455.358
N;NORTE;2026-01-04 20:00:00;12988.92099999;1475.838;359.902;0.0;8620.50399999;6204.157
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 20:00:00;63765.628;8290.421;10113.638;1.0;82670.66;-499.97
SE;SUDESTE/CENTRO-OESTE;2026-01-04 20:00:00;31356.49;5619.4;13.075;0.0;46089.869;-9100.904
S;SUL;2026-01-04 20:00:00;14222.914;475.183;842.823;1.0;13600.49999999;1941.42
NE;NORDESTE;2026-01-04 21:00:00;5111.49999999;718.407;8318.931;0.0;14723.58;-574.74199999
N;NORTE;2026-01-04 21:00:00;13745.917;1475.034;375.641;0.0;8772.66599999;6823.926
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 21:00:00;63529.58;8353.037;9440.017;1.0;81823.61;-499.97
SE;SUDESTE/CENTRO-OESTE;2026-01-04 21:00:00;30647.707;5672.66099999;22.263;0.0;45193.16899999;-8850.538
S;SUL;2026-01-04 21:00:00;14024.456;486.935;723.182;1.0;13134.191;2101.38199999
NE;NORDESTE;2026-01-04 22:00:00;4937.38699999;742.633;7795.997;0.0;15013.584;-1537.567
N;NORTE;2026-01-04 22:00:00;13247.884;1480.323;391.364;0.0;8924.18399999;6195.387
SIN;SISTEMA INTERLIGADO NACIONAL;2026-01-04 22:00:00;62337.898;8387.718;8806.817;1.0;80033.45;-500.02
SE;SUDESTE/CENTRO-OESTE;2026-01-04 22:00:00;29865.344;5671.865;16.991;0.0;43596.039;-8041.839
S;SUL;2026-01-04 22:00:00;14287.283;492.897;602.465;1.0;12499.642;2884.003
NE;NORDESTE;2026-01-04 23:00:00;4174.94399999;1219.636;6808.76399999;0.0;14963.575;-2760.231
N;NORTE;2026-01-04 23:00:00;11161.827;1470.5;393.864;0.0;8844.02499999;4182.166
